sub,eye,bin,perc,rt
sub001,open,b1,0.903225806451613,0.622042124542124
sub001,open,b2,0.903225806451613,0.64271978021978
sub001,open,b3,0.935483870967742,0.639338768115942
sub001,closed,b1,0.8875,0.696020833333333
sub001,closed,b2,0.9125,0.623739583333333
sub001,closed,b3,0.8125,0.67042735042735
sub002,open,b1,0.840425531914894,0.575656028368794
sub002,open,b2,0.861702127659574,0.553102836879433
sub002,open,b3,0.861702127659574,0.547774822695036
sub002,closed,b1,0.676767676767677,0.667640350877193
sub002,closed,b2,0.646464646464647,0.711734693877551
sub002,closed,b3,0.626262626262626,0.671896258503401
sub003,open,b1,0.752688172043011,0.661801075268817
sub003,open,b2,0.666666666666667,0.606657608695652
sub003,open,b3,0.67741935483871,0.587750896057348
sub003,closed,b1,0.738636363636364,0.604511494252874
sub003,closed,b2,0.704545454545455,0.682835249042146
sub003,closed,b3,0.772727272727273,0.621896551724138
sub004,open,b1,0.861702127659574,0.469725177304965
sub004,open,b2,0.840425531914894,0.476117021276596
sub004,open,b3,0.882978723404255,0.463723404255319
sub004,closed,b1,0.780487804878049,0.526819105691057
sub004,closed,b2,0.817073170731707,0.51525406504065
sub004,closed,b3,0.792682926829268,0.53635162601626
sub005,open,b1,0.673913043478261,0.59893115942029
sub005,open,b2,0.619565217391304,0.637246376811594
sub005,open,b3,0.576086956521739,0.562092391304348
sub005,closed,b1,0.534883720930233,0.616618217054264
sub005,closed,b2,0.651162790697674,0.608343023255814
sub005,closed,b3,0.616279069767442,0.583672480620155
sub006,open,b1,0.695652173913043,0.822780797101449
sub006,open,b2,0.717391304347826,0.792234432234432
sub006,open,b3,0.728260869565217,0.81776268115942
sub006,closed,b1,0.670103092783505,0.886657303370786
sub006,closed,b2,0.742268041237113,0.874505208333333
sub006,closed,b3,0.711340206185567,0.883936170212766
sub007,open,b1,0.673684210526316,0.666017543859649
sub007,open,b2,0.694736842105263,0.644246453900709
sub007,open,b3,0.673684210526316,0.661551418439716
sub007,closed,b1,0.686746987951807,0.695587606837607
sub007,closed,b2,0.626506024096386,0.677542735042735
sub007,closed,b3,0.698795180722892,0.655946502057613
sub008,open,b1,0.838709677419355,0.724175824175824
sub008,open,b2,0.849462365591398,0.692300724637681
sub008,open,b3,0.913978494623656,0.698862007168459
sub008,closed,b1,0.920454545454545,0.703721590909091
sub008,closed,b2,0.897727272727273,0.687605363984675
sub008,closed,b3,0.988636363636364,0.668418560606061
sub009,open,b1,0.6,0.640972222222222
sub009,open,b2,0.658823529411765,0.690127450980392
sub009,open,b3,0.705882352941177,0.688955823293173
sub009,closed,b1,0.63013698630137,0.69193287037037
sub009,closed,b2,0.671232876712329,0.692442922374429
sub009,closed,b3,0.547945205479452,0.73599537037037
sub010,open,b1,0.736263736263736,0.821024904214559
sub010,open,b2,0.615384615384615,0.854944444444444
sub010,open,b3,0.714285714285714,0.771959706959707
sub010,closed,b1,0.704918032786885,0.853234463276836
sub010,closed,b2,0.786885245901639,0.824597222222222
sub010,closed,b3,0.688524590163934,0.849111111111111
sub011,open,b1,0.879120879120879,0.618901098901099
sub011,open,b2,0.912087912087912,0.585824175824176
sub011,open,b3,0.934065934065934,0.594340659340659
sub011,closed,b1,0.8,0.617638888888889
sub011,closed,b2,0.894117647058824,0.645637254901961
sub011,closed,b3,0.882352941176471,0.628872549019608
sub012,open,b1,0.916666666666667,0.549019097222222
sub012,open,b2,0.833333333333333,0.526605902777778
sub012,open,b3,0.895833333333333,0.524522569444444
sub012,closed,b1,0.853932584269663,0.637874531835206
sub012,closed,b2,0.910112359550562,0.64813670411985
sub012,closed,b3,0.910112359550562,0.633511235955056
sub017,open,b1,0.73134328358209,0.749029850746269
sub017,open,b2,0.746268656716418,0.708830845771144
sub017,open,b3,0.82089552238806,0.719850746268657
sub017,closed,b1,0.8,0.698526570048309
sub017,closed,b2,0.771428571428571,0.709559523809524
sub017,closed,b3,0.885714285714286,0.70487922705314
sub018,open,b1,0.674157303370786,0.564110486891386
sub018,open,b2,0.640449438202247,0.591432584269663
sub018,open,b3,0.752808988764045,0.586114232209738
sub018,closed,b1,0.583333333333333,0.628483146067416
sub018,closed,b2,0.552083333333333,0.612968164794008
sub018,closed,b3,0.59375,0.636166666666667
sub020,open,b1,0.712765957446808,0.556897163120567
sub020,open,b2,0.787234042553192,0.53063829787234
sub020,open,b3,0.680851063829787,0.553741134751773
sub020,closed,b1,0.621052631578947,0.578395390070922
sub020,closed,b2,0.736842105263158,0.544675438596491
sub020,closed,b3,0.684210526315789,0.515324561403509
sub021,open,b1,0.595238095238095,0.597279116465864
sub021,open,b2,0.583333333333333,0.604857723577236
sub021,open,b3,0.69047619047619,0.597309236947791
sub021,closed,b1,0.52,0.59987922705314
sub021,closed,b2,0.613333333333333,0.587397260273973
sub021,closed,b3,0.746666666666667,0.628873873873874
sub022,open,b1,0.724137931034483,0.548837209302326
sub022,open,b2,0.850574712643678,0.545249042145594
sub022,open,b3,0.781609195402299,0.545498084291188
sub022,closed,b1,0.808988764044944,0.570983146067416
sub022,closed,b2,0.786516853932584,0.60623595505618
sub022,closed,b3,0.853932584269663,0.582275280898876
sub023,open,b1,0.8125,0.664539930555555
sub023,open,b2,0.854166666666667,0.651187943262411
sub023,open,b3,0.895833333333333,0.638420138888889
sub023,closed,b1,0.857142857142857,0.733826530612245
sub023,closed,b2,0.846938775510204,0.713350515463917
sub023,closed,b3,0.857142857142857,0.669596219931271
sub024,open,b1,0.78125,0.633962765957447
sub024,open,b2,0.84375,0.609748263888889
sub024,open,b3,0.864583333333333,0.643385416666667
sub024,closed,b1,0.678571428571429,0.737879746835443
sub024,closed,b2,0.702380952380952,0.742787698412699
sub024,closed,b3,0.702380952380952,0.676239837398374
sub025,open,b1,0.525,0.849388185654008
sub025,open,b2,0.5125,0.795886075949367
sub025,open,b3,0.6125,0.767395833333333
sub025,closed,b1,0.670886075949367,0.80626582278481
sub025,closed,b2,0.594936708860759,0.829807692307692
sub025,closed,b3,0.632911392405063,0.841339662447257
sub026,open,b1,0.776595744680851,0.82651268115942
sub026,open,b2,0.765957446808511,0.809855072463768
sub026,open,b3,0.702127659574468,0.78830615942029
sub026,closed,b1,0.786516853932584,0.804875478927203
sub026,closed,b2,0.786516853932584,0.825261627906977
sub026,closed,b3,0.752808988764045,0.800843137254902
sub027,open,b1,0.695652173913043,0.722916666666667
sub027,open,b2,0.782608695652174,0.677554347826087
sub027,open,b3,0.75,0.698396739130435
sub027,closed,b1,0.764044943820225,0.697322097378277
sub027,closed,b2,0.741573033707865,0.713323970037453
sub027,closed,b3,0.696629213483146,0.708642322097378
sub028,open,b1,0.8,0.834560439560439
sub028,open,b2,0.8,0.829417562724014
sub028,open,b3,0.778947368421053,0.836028368794326
sub028,closed,b1,0.74468085106383,0.837339015151515
sub028,closed,b2,0.776595744680851,0.872537453183521
sub028,closed,b3,0.75531914893617,0.855510752688172
sub029,open,b1,0.789473684210526,0.831559139784946
sub029,open,b2,0.789473684210526,0.836209677419355
sub029,open,b3,0.757894736842105,0.840179211469534
sub029,closed,b1,0.587628865979381,0.984776422764228
sub029,closed,b2,0.670103092783505,0.916987951807229
sub029,closed,b3,0.680412371134021,0.864219858156028
sub030,open,b1,0.75,0.645884353741497
sub030,open,b2,0.78,0.633613945578231
sub030,open,b3,0.76,0.661725589225589
sub030,closed,b1,0.775510204081633,0.659561855670103
sub030,closed,b2,0.836734693877551,0.638877551020408
sub030,closed,b3,0.795918367346939,0.63281462585034
sub031,open,b1,0.636363636363636,0.701164772727273
sub031,open,b2,0.727272727272727,0.732911877394636
sub031,open,b3,0.727272727272727,0.718879310344828
sub031,closed,b1,0.574712643678161,0.858052083333333
sub031,closed,b2,0.655172413793103,0.763823529411765
sub031,closed,b3,0.666666666666667,0.751254789272031
sub032,open,b1,0.622448979591837,0.722302405498282
sub032,open,b2,0.622448979591837,0.667491408934708
sub032,open,b3,0.602040816326531,0.662225085910653
sub032,closed,b1,0.6,0.662284644194757
sub032,closed,b2,0.666666666666667,0.653707865168539
sub032,closed,b3,0.7,0.683408239700375
sub033,open,b1,0.870967741935484,0.769185185185185
sub033,open,b2,0.89247311827957,0.737362637362637
sub033,open,b3,0.870967741935484,0.716494565217391
sub033,closed,b1,0.840909090909091,0.727116858237548
sub033,closed,b2,0.784090909090909,0.72030753968254
sub033,closed,b3,0.772727272727273,0.746388888888889
sub034,open,b1,0.78494623655914,0.640976702508961
sub034,open,b2,0.838709677419355,0.611962365591398
sub034,open,b3,0.806451612903226,0.600403225806452
sub034,closed,b1,0.797752808988764,0.608352059925094
sub034,closed,b2,0.797752808988764,0.5962265917603
sub034,closed,b3,0.808988764044944,0.622284644194757
sub035,open,b1,0.645833333333333,0.470086805555556
sub035,open,b2,0.583333333333333,0.460912280701754
sub035,open,b3,0.645833333333333,0.472595486111111
sub035,closed,b1,0.65625,0.562387152777778
sub035,closed,b2,0.614583333333333,0.514184027777778
sub035,closed,b3,0.53125,0.520008680555556
sub036,open,b1,0.732558139534884,0.730833333333333
sub036,open,b2,0.813953488372093,0.747921568627451
sub036,open,b3,0.755813953488372,0.769205426356589
sub036,closed,b1,0.728395061728395,0.832633744855967
sub036,closed,b2,0.814814814814815,0.817072916666667
sub036,closed,b3,0.777777777777778,0.838479166666667
sub037,open,b1,0.833333333333333,0.721984126984127
sub037,open,b2,0.773809523809524,0.728878968253968
sub037,open,b3,0.845238095238095,0.678154761904762
sub037,closed,b1,0.602272727272727,0.811820987654321
sub037,closed,b2,0.772727272727273,0.744109195402299
sub037,closed,b3,0.840909090909091,0.753399621212121
sub039,open,b1,0.83695652173913,0.749990842490842
sub039,open,b2,0.934782608695652,0.704065934065934
sub039,open,b3,0.858695652173913,0.689351851851852
sub039,closed,b1,0.822916666666667,0.694372759856631
sub039,closed,b2,0.916666666666667,0.724710526315789
sub039,closed,b3,0.9375,0.714557291666667
